artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
,,1,230186,FALSE,https://api.spotify.com/v1/tracks/4SYMibQ93bfzOk6uzkF0dO,4SYMibQ93bfzOk6uzkF0dO,FALSE,Don't Turn Around,61,https://p.scdn.co/mp3-preview/d0e4bb2f3a80125be6341ba5b60a2aea098fe83c?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:4SYMibQ93bfzOk6uzkF0dO,album,,,https://api.spotify.com/v1/albums/5UwIyIyFzkM7wKeGtRJPgB,5UwIyIyFzkM7wKeGtRJPgB,,The Sign,1993-12-24,day,13,album,spotify:album:5UwIyIyFzkM7wKeGtRJPgB,https://open.spotify.com/album/5UwIyIyFzkM7wKeGtRJPgB,SEVJH0803402,https://open.spotify.com/track/4SYMibQ93bfzOk6uzkF0dO
,,1,256133,FALSE,https://api.spotify.com/v1/tracks/0DBIL8arX0Zo6eAuxNIpik,0DBIL8arX0Zo6eAuxNIpik,FALSE,Bump n' Grind,64,https://p.scdn.co/mp3-preview/8fadfeb65ae783fdee3f8f61b977bba34606d8ab?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:0DBIL8arX0Zo6eAuxNIpik,album,,,https://api.spotify.com/v1/albums/11UWeyxXNreHeZwEViqs3y,11UWeyxXNreHeZwEViqs3y,,12 Play,1993-11-07,day,12,album,spotify:album:11UWeyxXNreHeZwEViqs3y,https://open.spotify.com/album/11UWeyxXNreHeZwEViqs3y,GBAHK9300172,https://open.spotify.com/track/0DBIL8arX0Zo6eAuxNIpik
,,1,227133,FALSE,https://api.spotify.com/v1/tracks/0IaMMHVbpJ0LrRAeigWOXr,0IaMMHVbpJ0LrRAeigWOXr,FALSE,Again,64,NA,19,track,spotify:track:0IaMMHVbpJ0LrRAeigWOXr,album,,,https://api.spotify.com/v1/albums/7qIuZgsMkRuh7rzi4qVcpg,7qIuZgsMkRuh7rzi4qVcpg,,Janet,1993-05-18,day,28,album,spotify:album:7qIuZgsMkRuh7rzi4qVcpg,https://open.spotify.com/album/7qIuZgsMkRuh7rzi4qVcpg,GBAAA9300179,https://open.spotify.com/track/0IaMMHVbpJ0LrRAeigWOXr
,,1,227133,FALSE,https://api.spotify.com/v1/tracks/0IaMMHVbpJ0LrRAeigWOXr,0IaMMHVbpJ0LrRAeigWOXr,FALSE,Again,64,NA,19,track,spotify:track:0IaMMHVbpJ0LrRAeigWOXr,album,,,https://api.spotify.com/v1/albums/7qIuZgsMkRuh7rzi4qVcpg,7qIuZgsMkRuh7rzi4qVcpg,,Janet,1993-05-18,day,28,album,spotify:album:7qIuZgsMkRuh7rzi4qVcpg,https://open.spotify.com/album/7qIuZgsMkRuh7rzi4qVcpg,GBAAA9300179,https://open.spotify.com/track/0IaMMHVbpJ0LrRAeigWOXr
,,1,296400,FALSE,https://api.spotify.com/v1/tracks/1d0GYRpnCb0XNQcQdKhfKL,1d0GYRpnCb0XNQcQdKhfKL,FALSE,You Mean the World to Me,53,https://p.scdn.co/mp3-preview/915c41706c3cfa9f742d97a37ea37bdaf67b5210?cid=d450383041644584b024ce9752894d1c,10,track,spotify:track:1d0GYRpnCb0XNQcQdKhfKL,album,,,https://api.spotify.com/v1/albums/73ojqvZakvdkBxSg9pyPqz,73ojqvZakvdkBxSg9pyPqz,,Toni Braxton,1993-07-13,day,12,album,spotify:album:73ojqvZakvdkBxSg9pyPqz,https://open.spotify.com/album/73ojqvZakvdkBxSg9pyPqz,USLF20000240,https://open.spotify.com/track/1d0GYRpnCb0XNQcQdKhfKL
,,1,241013,FALSE,https://api.spotify.com/v1/tracks/0EANX0OVKSCcmarY50Xa4p,0EANX0OVKSCcmarY50Xa4p,FALSE,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",67,NA,12,track,spotify:track:0EANX0OVKSCcmarY50Xa4p,compilation,,,https://api.spotify.com/v1/albums/3YA5DdB3wSz4pdfEXoMyRd,3YA5DdB3wSz4pdfEXoMyRd,,The Lion King,1994-01-01,day,12,album,spotify:album:3YA5DdB3wSz4pdfEXoMyRd,https://open.spotify.com/album/3YA5DdB3wSz4pdfEXoMyRd,USWD10220758,https://open.spotify.com/track/0EANX0OVKSCcmarY50Xa4p
,,1,241480,FALSE,https://api.spotify.com/v1/tracks/1VvsWao3Tx3QjkWgr6sTaO,1VvsWao3Tx3QjkWgr6sTaO,FALSE,Fantastic Voyage,0,NA,1,track,spotify:track:1VvsWao3Tx3QjkWgr6sTaO,album,,,https://api.spotify.com/v1/albums/4kxD16rlkLrlWhaNtI16eV,4kxD16rlkLrlWhaNtI16eV,,It Takes A Thief,1994-07-19,day,16,album,spotify:album:4kxD16rlkLrlWhaNtI16eV,https://open.spotify.com/album/4kxD16rlkLrlWhaNtI16eV,USTB10250055,https://open.spotify.com/track/1VvsWao3Tx3QjkWgr6sTaO
,,1,249520,FALSE,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,1Rvl8qsKJurfFTyWLBI9ib,FALSE,"Baby, I Love Your Way",72,https://p.scdn.co/mp3-preview/1a234ba9680e93dec83a7e50c23fd7fdca68b19f?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,compilation,,,https://api.spotify.com/v1/albums/4QHFXQLRwZx5122InHluo5,4QHFXQLRwZx5122InHluo5,,The Best of Big Mountain,1994,year,11,album,spotify:album:4QHFXQLRwZx5122InHluo5,https://open.spotify.com/album/4QHFXQLRwZx5122InHluo5,USGI19400026,https://open.spotify.com/track/1Rvl8qsKJurfFTyWLBI9ib
,,2,275000,FALSE,https://api.spotify.com/v1/tracks/3b2JWlZ020qGdaDtcO7Gyy,3b2JWlZ020qGdaDtcO7Gyy,FALSE,If You Go,42,NA,9,track,spotify:track:3b2JWlZ020qGdaDtcO7Gyy,album,,,https://api.spotify.com/v1/albums/5bStwg7F7mK5LSxjL70keH,5bStwg7F7mK5LSxjL70keH,,Sólo Lo Mejor: 20 Exitos,2001-01-01,day,20,album,spotify:album:5bStwg7F7mK5LSxjL70keH,https://open.spotify.com/album/5bStwg7F7mK5LSxjL70keH,USSB29400057,https://open.spotify.com/track/3b2JWlZ020qGdaDtcO7Gyy
,,1,214826,FALSE,https://api.spotify.com/v1/tracks/2V2pxcEfn5zs79sE7qcewA,2V2pxcEfn5zs79sE7qcewA,FALSE,Now And Forever,70,NA,6,track,spotify:track:2V2pxcEfn5zs79sE7qcewA,album,,,https://api.spotify.com/v1/albums/4Rrm9Du0htwyux1jNjsYCx,4Rrm9Du0htwyux1jNjsYCx,,Paid Vacation,1994-01-01,day,12,album,spotify:album:4Rrm9Du0htwyux1jNjsYCx,https://open.spotify.com/album/4Rrm9Du0htwyux1jNjsYCx,USCA29300003,https://open.spotify.com/track/2V2pxcEfn5zs79sE7qcewA
,,1,229600,FALSE,https://api.spotify.com/v1/tracks/2zItQNJrVrTioXTXWiI2ed,2zItQNJrVrTioXTXWiI2ed,FALSE,When Can I See You,58,https://p.scdn.co/mp3-preview/6bbf6a1a5153d74b589bae2d4c94a1737be3bda2?cid=d450383041644584b024ce9752894d1c,7,track,spotify:track:2zItQNJrVrTioXTXWiI2ed,album,,,https://api.spotify.com/v1/albums/0PkkUYZMtKN25rvrt50EhX,0PkkUYZMtKN25rvrt50EhX,,For The Cool In You,1993-08-24,day,15,album,spotify:album:0PkkUYZMtKN25rvrt50EhX,https://open.spotify.com/album/0PkkUYZMtKN25rvrt50EhX,USSM19303010,https://open.spotify.com/track/2zItQNJrVrTioXTXWiI2ed
,,1,353426,FALSE,https://api.spotify.com/v1/tracks/2LQktBKYD12TpS38YOZJH4,2LQktBKYD12TpS38YOZJH4,FALSE,Please Forgive Me,0,NA,13,track,spotify:track:2LQktBKYD12TpS38YOZJH4,compilation,,,https://api.spotify.com/v1/albums/21hEsQUnuxQw3mFKL9O35g,21hEsQUnuxQw3mFKL9O35g,,The Best Of Me,2002-01-01,day,15,album,spotify:album:21hEsQUnuxQw3mFKL9O35g,https://open.spotify.com/album/21hEsQUnuxQw3mFKL9O35g,USAM19390014,https://open.spotify.com/track/2LQktBKYD12TpS38YOZJH4
,,1,212640,FALSE,https://api.spotify.com/v1/tracks/1J1Wz0UPt4NPp4MMwSJCcz,1J1Wz0UPt4NPp4MMwSJCcz,FALSE,So Much in Love,50,https://p.scdn.co/mp3-preview/6e8c14344d6c4b1dbdfa082b4621e813abf5ffac?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:1J1Wz0UPt4NPp4MMwSJCcz,album,,,https://api.spotify.com/v1/albums/4L5ZA0GukWNWjsk9b7HHDy,4L5ZA0GukWNWjsk9b7HHDy,,All-4-One,1994-01-01,day,11,album,spotify:album:4L5ZA0GukWNWjsk9b7HHDy,https://open.spotify.com/album/4L5ZA0GukWNWjsk9b7HHDy,USAT29400055,https://open.spotify.com/track/1J1Wz0UPt4NPp4MMwSJCcz
,,1,428200,FALSE,https://api.spotify.com/v1/tracks/2yOm4lN7aTygtXanJFNFWU,2yOm4lN7aTygtXanJFNFWU,FALSE,"Any Time, Any Place",62,NA,25,track,spotify:track:2yOm4lN7aTygtXanJFNFWU,album,,,https://api.spotify.com/v1/albums/7qIuZgsMkRuh7rzi4qVcpg,7qIuZgsMkRuh7rzi4qVcpg,,Janet,1993-05-18,day,28,album,spotify:album:7qIuZgsMkRuh7rzi4qVcpg,https://open.spotify.com/album/7qIuZgsMkRuh7rzi4qVcpg,GBAAA9300182,https://open.spotify.com/track/2yOm4lN7aTygtXanJFNFWU
,,1,306040,FALSE,https://api.spotify.com/v1/tracks/1HZ3cUZUw5htSFmah1V8Ko,1HZ3cUZUw5htSFmah1V8Ko,FALSE,Shine,0,NA,1,track,spotify:track:1HZ3cUZUw5htSFmah1V8Ko,album,,,https://api.spotify.com/v1/albums/3uSVy9q97sAzd5UE0dMdOT,3uSVy9q97sAzd5UE0dMdOT,,"Hints, Allegations & Things Left Unsaid",1994-03-29,day,13,album,spotify:album:3uSVy9q97sAzd5UE0dMdOT,https://open.spotify.com/album/3uSVy9q97sAzd5UE0dMdOT,USAT29300016,https://open.spotify.com/track/1HZ3cUZUw5htSFmah1V8Ko
,,1,304866,FALSE,https://api.spotify.com/v1/tracks/2nfMrwg3aRhSAv4HX7IzJL,2nfMrwg3aRhSAv4HX7IzJL,FALSE,Said I Loved You...But I Lied,68,https://p.scdn.co/mp3-preview/492713087ff677b95321ca3f9276abb470570c8c?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:2nfMrwg3aRhSAv4HX7IzJL,album,,,https://api.spotify.com/v1/albums/76UFgbtfCFi3mGjckycfvX,76UFgbtfCFi3mGjckycfvX,,The One Thing,1993,year,10,album,spotify:album:76UFgbtfCFi3mGjckycfvX,https://open.spotify.com/album/76UFgbtfCFi3mGjckycfvX,USSM19303120,https://open.spotify.com/track/2nfMrwg3aRhSAv4HX7IzJL
,,1,255466,FALSE,https://api.spotify.com/v1/tracks/2UKkLqST2xWpK8n1b0Xr5Z,2UKkLqST2xWpK8n1b0Xr5Z,FALSE,Return To Innocence,69,NA,3,track,spotify:track:2UKkLqST2xWpK8n1b0Xr5Z,album,,,https://api.spotify.com/v1/albums/1t4hf9yHMQBoTz2CxTBJKj,1t4hf9yHMQBoTz2CxTBJKj,,The Cross Of Changes,1993-01-01,day,9,album,spotify:album:1t4hf9yHMQBoTz2CxTBJKj,https://open.spotify.com/album/1t4hf9yHMQBoTz2CxTBJKj,DEG129300013,https://open.spotify.com/track/2UKkLqST2xWpK8n1b0Xr5Z
,,1,272106,FALSE,https://api.spotify.com/v1/tracks/3ZpQiJ78LKINrW9SQTgbXd,3ZpQiJ78LKINrW9SQTgbXd,FALSE,All I Wanna Do,73,NA,9,track,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,album,,,https://api.spotify.com/v1/albums/7dC6axVAeBDpRMmNtRbpwU,7dC6axVAeBDpRMmNtRbpwU,,Tuesday Night Music Club,1993-08-03,day,11,album,spotify:album:7dC6axVAeBDpRMmNtRbpwU,https://open.spotify.com/album/7dC6axVAeBDpRMmNtRbpwU,USAM19300013,https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd
,,1,272106,FALSE,https://api.spotify.com/v1/tracks/3ZpQiJ78LKINrW9SQTgbXd,3ZpQiJ78LKINrW9SQTgbXd,FALSE,All I Wanna Do,73,NA,9,track,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,album,,,https://api.spotify.com/v1/albums/7dC6axVAeBDpRMmNtRbpwU,7dC6axVAeBDpRMmNtRbpwU,,Tuesday Night Music Club,1993-08-03,day,11,album,spotify:album:7dC6axVAeBDpRMmNtRbpwU,https://open.spotify.com/album/7dC6axVAeBDpRMmNtRbpwU,USAM19300013,https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd
,,1,235173,FALSE,https://api.spotify.com/v1/tracks/76nvqWPFucUra1xCkN1tnD,76nvqWPFucUra1xCkN1tnD,FALSE,Mmm Mmm Mmm Mmm,58,https://p.scdn.co/mp3-preview/8bad789005adb461292f57467f0320284f5e2d7f?cid=d450383041644584b024ce9752894d1c,3,track,spotify:track:76nvqWPFucUra1xCkN1tnD,album,,,https://api.spotify.com/v1/albums/6MEFBcD0a87GMYiHW3VsVI,6MEFBcD0a87GMYiHW3VsVI,,God Shuffled His Feet,1994-03-28,day,12,album,spotify:album:6MEFBcD0a87GMYiHW3VsVI,https://open.spotify.com/album/6MEFBcD0a87GMYiHW3VsVI,CAA359300084,https://open.spotify.com/track/76nvqWPFucUra1xCkN1tnD
,,1,284586,FALSE,https://api.spotify.com/v1/tracks/6a5jHgwqYMk9wlYJYfs3c9,6a5jHgwqYMk9wlYJYfs3c9,FALSE,Can We Talk,67,https://p.scdn.co/mp3-preview/a3fdac730c1a6285aae70969591a1bef510552af?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:6a5jHgwqYMk9wlYJYfs3c9,compilation,,,https://api.spotify.com/v1/albums/3hwPsvBmnFXv5qFueDDUjN,3hwPsvBmnFXv5qFueDDUjN,,The Best of Tevin Campbell,2001,year,15,album,spotify:album:3hwPsvBmnFXv5qFueDDUjN,https://open.spotify.com/album/3hwPsvBmnFXv5qFueDDUjN,USQW19300001,https://open.spotify.com/track/6a5jHgwqYMk9wlYJYfs3c9
,,1,185933,TRUE,https://api.spotify.com/v1/tracks/29VrHhpC5AS9b7XJYDPhqb,29VrHhpC5AS9b7XJYDPhqb,FALSE,Funkdafied,61,https://p.scdn.co/mp3-preview/a9f2a14acad5969736ae02c5c060ed0c6999f012?cid=d450383041644584b024ce9752894d1c,4,track,spotify:track:29VrHhpC5AS9b7XJYDPhqb,album,,,https://api.spotify.com/v1/albums/3wQuZdfDboB8bo5MPTUpgA,3wQuZdfDboB8bo5MPTUpgA,,Funkdafied,1994-06-28,day,9,album,spotify:album:3wQuZdfDboB8bo5MPTUpgA,https://open.spotify.com/album/3wQuZdfDboB8bo5MPTUpgA,USSM19402033,https://open.spotify.com/track/29VrHhpC5AS9b7XJYDPhqb
,,1,279266,FALSE,https://api.spotify.com/v1/tracks/7u6LEYwKn30ENoV23LK1vV,7u6LEYwKn30ENoV23LK1vV,FALSE,Cantaloop (Flip Fantasia),34,NA,1,track,spotify:track:7u6LEYwKn30ENoV23LK1vV,album,,,https://api.spotify.com/v1/albums/2KLo2eRMjYEMD0zTKQuNP6,2KLo2eRMjYEMD0zTKQuNP6,,Flip Fantasia: Hits & Remixes,1999-01-01,day,10,album,spotify:album:2KLo2eRMjYEMD0zTKQuNP6,https://open.spotify.com/album/2KLo2eRMjYEMD0zTKQuNP6,USBN29300054,https://open.spotify.com/track/7u6LEYwKn30ENoV23LK1vV
,,1,225266,FALSE,https://api.spotify.com/v1/tracks/4utp1jggcXcMzdPBTbnCA3,4utp1jggcXcMzdPBTbnCA3,FALSE,Whoomp! (There It Is),0,NA,1,track,spotify:track:4utp1jggcXcMzdPBTbnCA3,single,,,https://api.spotify.com/v1/albums/3wi1ahnajIIFa0aDpgjTRb,3wi1ahnajIIFa0aDpgjTRb,,Whoomp! (There It Is),2012-03-07,day,6,album,spotify:album:3wi1ahnajIIFa0aDpgjTRb,https://open.spotify.com/album/3wi1ahnajIIFa0aDpgjTRb,USA371667515,https://open.spotify.com/track/4utp1jggcXcMzdPBTbnCA3
,,1,225266,FALSE,https://api.spotify.com/v1/tracks/4utp1jggcXcMzdPBTbnCA3,4utp1jggcXcMzdPBTbnCA3,FALSE,Whoomp! (There It Is),0,NA,1,track,spotify:track:4utp1jggcXcMzdPBTbnCA3,single,,,https://api.spotify.com/v1/albums/3wi1ahnajIIFa0aDpgjTRb,3wi1ahnajIIFa0aDpgjTRb,,Whoomp! (There It Is),2012-03-07,day,6,album,spotify:album:3wi1ahnajIIFa0aDpgjTRb,https://open.spotify.com/album/3wi1ahnajIIFa0aDpgjTRb,USA371667515,https://open.spotify.com/track/4utp1jggcXcMzdPBTbnCA3
,,1,236000,FALSE,https://api.spotify.com/v1/tracks/4LmlGaGTEbTGE5VngAbpA3,4LmlGaGTEbTGE5VngAbpA3,FALSE,Come To My Window,60,NA,3,track,spotify:track:4LmlGaGTEbTGE5VngAbpA3,album,,,https://api.spotify.com/v1/albums/1qzfqlEyzPD0VyCcSSQwZD,1qzfqlEyzPD0VyCcSSQwZD,,Yes I Am,1993-01-01,day,10,album,spotify:album:1qzfqlEyzPD0VyCcSSQwZD,https://open.spotify.com/album/1qzfqlEyzPD0VyCcSSQwZD,USIR19390028,https://open.spotify.com/track/4LmlGaGTEbTGE5VngAbpA3
,,1,216546,FALSE,https://api.spotify.com/v1/tracks/4VcV0t8VN6AZcWTznJOUUN,4VcV0t8VN6AZcWTznJOUUN,FALSE,Stroke You Up,51,https://p.scdn.co/mp3-preview/290d158b5c37bfd97a03ab8a6ea8ddbf3b4a1dd2?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:4VcV0t8VN6AZcWTznJOUUN,album,,,https://api.spotify.com/v1/albums/2YkOd7pot6a05ubGZVVcyq,2YkOd7pot6a05ubGZVVcyq,,Changing Faces,1994-08-16,day,13,album,spotify:album:2YkOd7pot6a05ubGZVVcyq,https://open.spotify.com/album/2YkOd7pot6a05ubGZVVcyq,USBB19400014,https://open.spotify.com/track/4VcV0t8VN6AZcWTznJOUUN
,,1,286720,FALSE,https://api.spotify.com/v1/tracks/1eGY6roK1W2vFIhDXu2lXq,1eGY6roK1W2vFIhDXu2lXq,FALSE,I'm Ready,53,https://p.scdn.co/mp3-preview/f2a90b25bc7999d433e7184145e1077732e9b420?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:1eGY6roK1W2vFIhDXu2lXq,compilation,,,https://api.spotify.com/v1/albums/3hwPsvBmnFXv5qFueDDUjN,3hwPsvBmnFXv5qFueDDUjN,,The Best of Tevin Campbell,2001,year,15,album,spotify:album:3hwPsvBmnFXv5qFueDDUjN,https://open.spotify.com/album/3hwPsvBmnFXv5qFueDDUjN,USQW19900199,https://open.spotify.com/track/1eGY6roK1W2vFIhDXu2lXq
,,1,278626,FALSE,https://api.spotify.com/v1/tracks/65tvJYGmF4hbQbVpoB0a9H,65tvJYGmF4hbQbVpoB0a9H,FALSE,100% Pure Love,0,NA,2,track,spotify:track:65tvJYGmF4hbQbVpoB0a9H,compilation,,,https://api.spotify.com/v1/albums/4tKaQwjlIMhsIW4RM5zzC9,4tKaQwjlIMhsIW4RM5zzC9,,The Best Of Crystal Waters,2011-01-01,day,13,album,spotify:album:4tKaQwjlIMhsIW4RM5zzC9,https://open.spotify.com/album/4tKaQwjlIMhsIW4RM5zzC9,PTAI19400180,https://open.spotify.com/track/65tvJYGmF4hbQbVpoB0a9H
,,1,278626,FALSE,https://api.spotify.com/v1/tracks/65tvJYGmF4hbQbVpoB0a9H,65tvJYGmF4hbQbVpoB0a9H,FALSE,100% Pure Love,0,NA,2,track,spotify:track:65tvJYGmF4hbQbVpoB0a9H,compilation,,,https://api.spotify.com/v1/albums/4tKaQwjlIMhsIW4RM5zzC9,4tKaQwjlIMhsIW4RM5zzC9,,The Best Of Crystal Waters,2011-01-01,day,13,album,spotify:album:4tKaQwjlIMhsIW4RM5zzC9,https://open.spotify.com/album/4tKaQwjlIMhsIW4RM5zzC9,PTAI19400180,https://open.spotify.com/track/65tvJYGmF4hbQbVpoB0a9H
,,1,265466,FALSE,https://api.spotify.com/v1/tracks/0S8xKy1efKy3LvR53qe3Cq,0S8xKy1efKy3LvR53qe3Cq,FALSE,Anytime You Need a Friend,57,https://p.scdn.co/mp3-preview/08b7f7af278eb98063a76b1c0d86f6ad68af8221?cid=d450383041644584b024ce9752894d1c,3,track,spotify:track:0S8xKy1efKy3LvR53qe3Cq,album,,,https://api.spotify.com/v1/albums/2NKxb7pk04CuZab5udkGUl,2NKxb7pk04CuZab5udkGUl,,Music Box,1993-08-31,day,10,album,spotify:album:2NKxb7pk04CuZab5udkGUl,https://open.spotify.com/album/2NKxb7pk04CuZab5udkGUl,USSM19303172,https://open.spotify.com/track/0S8xKy1efKy3LvR53qe3Cq
,,1,260906,FALSE,https://api.spotify.com/v1/tracks/40kJxdeSmQieEgTgShXumm,40kJxdeSmQieEgTgShXumm,FALSE,Because Of Love,48,NA,17,track,spotify:track:40kJxdeSmQieEgTgShXumm,album,,,https://api.spotify.com/v1/albums/7qIuZgsMkRuh7rzi4qVcpg,7qIuZgsMkRuh7rzi4qVcpg,,Janet,1993-05-18,day,28,album,spotify:album:7qIuZgsMkRuh7rzi4qVcpg,https://open.spotify.com/album/7qIuZgsMkRuh7rzi4qVcpg,GBAAA9300178,https://open.spotify.com/track/40kJxdeSmQieEgTgShXumm
,,1,274706,FALSE,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,0gEyKnHvgkrkBM6fbeHdwK,FALSE,Linger,80,NA,7,track,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,album,,,https://api.spotify.com/v1/albums/0AP5O47kJWlaKVnnybKvQI,0AP5O47kJWlaKVnnybKvQI,,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,day,12,album,spotify:album:0AP5O47kJWlaKVnnybKvQI,https://open.spotify.com/album/0AP5O47kJWlaKVnnybKvQI,USIR29300085,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK
,,1,235000,FALSE,https://api.spotify.com/v1/tracks/5PntSbMHC1ud6Vvl8x56qd,5PntSbMHC1ud6Vvl8x56qd,FALSE,Loser,75,NA,1,track,spotify:track:5PntSbMHC1ud6Vvl8x56qd,album,,,https://api.spotify.com/v1/albums/0iIGP4Sxw3KR4OCFv2yvz8,0iIGP4Sxw3KR4OCFv2yvz8,,Mellow Gold,1994-03-01,day,13,album,spotify:album:0iIGP4Sxw3KR4OCFv2yvz8,https://open.spotify.com/album/0iIGP4Sxw3KR4OCFv2yvz8,USGF19463401,https://open.spotify.com/track/5PntSbMHC1ud6Vvl8x56qd
,,1,233400,FALSE,https://api.spotify.com/v1/tracks/5WmDRnuGYo31xrWNDcYaps,5WmDRnuGYo31xrWNDcYaps,FALSE,Found Out About You,65,NA,8,track,spotify:track:5WmDRnuGYo31xrWNDcYaps,album,,,https://api.spotify.com/v1/albums/484pzryEPqn6KSMLtP2c4f,484pzryEPqn6KSMLtP2c4f,,New Miserable Experience,1992-01-01,day,12,album,spotify:album:484pzryEPqn6KSMLtP2c4f,https://open.spotify.com/album/484pzryEPqn6KSMLtP2c4f,USAM19201252,https://open.spotify.com/track/5WmDRnuGYo31xrWNDcYaps
,,1,253190,FALSE,https://api.spotify.com/v1/tracks/62utntNdsx80hraXA5ha0Q,62utntNdsx80hraXA5ha0Q,FALSE,Never Lie,43,NA,2,track,spotify:track:62utntNdsx80hraXA5ha0Q,album,,,https://api.spotify.com/v1/albums/0d4d4zjBNWxA0qLZS83GVW,0d4d4zjBNWxA0qLZS83GVW,,Playtyme Is Over,1994-01-01,day,11,album,spotify:album:0d4d4zjBNWxA0qLZS83GVW,https://open.spotify.com/album/0d4d4zjBNWxA0qLZS83GVW,USMC19342995,https://open.spotify.com/track/62utntNdsx80hraXA5ha0Q
,,1,252493,FALSE,https://api.spotify.com/v1/tracks/5Nj8kBJdpJJ4I9wxQyp8JH,5Nj8kBJdpJJ4I9wxQyp8JH,FALSE,Streets of Philadelphia,56,https://p.scdn.co/mp3-preview/24368206ba369359d24e6ed4bfcda740bea56a84?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:5Nj8kBJdpJJ4I9wxQyp8JH,compilation,,,https://api.spotify.com/v1/albums/7EpzUNDXiDs0OJT4JERRYa,7EpzUNDXiDs0OJT4JERRYa,,PHILADELPHIA - Music From The Motion Picture,1993-01-04,day,10,album,spotify:album:7EpzUNDXiDs0OJT4JERRYa,https://open.spotify.com/album/7EpzUNDXiDs0OJT4JERRYa,USSM19303259,https://open.spotify.com/track/5Nj8kBJdpJJ4I9wxQyp8JH
,,1,381733,FALSE,https://api.spotify.com/v1/tracks/1TWhpLaqdToKoHHpFnCxsd,1TWhpLaqdToKoHHpFnCxsd,FALSE,I Miss You,51,NA,13,track,spotify:track:1TWhpLaqdToKoHHpFnCxsd,album,,,https://api.spotify.com/v1/albums/16ugx2RULvA4s2HHVEqkDi,16ugx2RULvA4s2HHVEqkDi,,The Truth,1993-01-01,day,15,album,spotify:album:16ugx2RULvA4s2HHVEqkDi,https://open.spotify.com/album/16ugx2RULvA4s2HHVEqkDi,USMC19340823,https://open.spotify.com/track/1TWhpLaqdToKoHHpFnCxsd
,,1,341466,FALSE,https://api.spotify.com/v1/tracks/4yKbbM56fLCxwR5CTH6QkP,4yKbbM56fLCxwR5CTH6QkP,FALSE,Understanding,52,https://p.scdn.co/mp3-preview/2e3360baac854f0324b7d98a8417c4f5b692e5b4?cid=d450383041644584b024ce9752894d1c,5,track,spotify:track:4yKbbM56fLCxwR5CTH6QkP,album,,,https://api.spotify.com/v1/albums/6JtogZdgh6aCgfMjCi40FN,6JtogZdgh6aCgfMjCi40FN,,Hummin' Comin' At 'Cha,1993-10-12,day,11,album,spotify:album:6JtogZdgh6aCgfMjCi40FN,https://open.spotify.com/album/6JtogZdgh6aCgfMjCi40FN,USSM19300477,https://open.spotify.com/track/4yKbbM56fLCxwR5CTH6QkP
,,1,203026,TRUE,https://api.spotify.com/v1/tracks/2ImuQo1g14CTR9hZAZD3aQ,2ImuQo1g14CTR9hZAZD3aQ,FALSE,This D.J.,72,NA,8,track,spotify:track:2ImuQo1g14CTR9hZAZD3aQ,album,,,https://api.spotify.com/v1/albums/2VMGv3inRLPM4GOMXf37qu,2VMGv3inRLPM4GOMXf37qu,,Regulate… G Funk Era,1994-06-07,day,18,album,spotify:album:2VMGv3inRLPM4GOMXf37qu,https://open.spotify.com/album/2VMGv3inRLPM4GOMXf37qu,USPR39401373,https://open.spotify.com/track/2ImuQo1g14CTR9hZAZD3aQ
,,1,300906,FALSE,https://api.spotify.com/v1/tracks/3RNvMhYFEwpCgPnDGKR5MB,3RNvMhYFEwpCgPnDGKR5MB,FALSE,Cry For You,60,NA,2,track,spotify:track:3RNvMhYFEwpCgPnDGKR5MB,album,,,https://api.spotify.com/v1/albums/41pgxrq2gjdSsGnqofrHGj,41pgxrq2gjdSsGnqofrHGj,,Diary Of A Mad Band,1993-12-21,day,13,album,spotify:album:41pgxrq2gjdSsGnqofrHGj,https://open.spotify.com/album/41pgxrq2gjdSsGnqofrHGj,USMC19989292,https://open.spotify.com/track/3RNvMhYFEwpCgPnDGKR5MB
